"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019/2020","Saskatchewan","2016A000247","Business, management and public administration","Current dollars","75","units","0","v62427915","9.6","9920","","","","0"
"2020/2021","Saskatchewan","2016A000247","Business, management and public administration","Current dollars","75","units","0","v62427915","9.6","9975","","","","0"
"2021/2022","Saskatchewan","2016A000247","Business, management and public administration","Current dollars","75","units","0","v62427915","9.6","11265","","","","0"
"2022/2023","Saskatchewan","2016A000247","Business, management and public administration","Current dollars","75","units","0","v62427915","9.6","11951","","","","0"
"2023/2024","Saskatchewan","2016A000247","Business, management and public administration","Current dollars","75","units","0","v62427915","9.6","12793","","","","0"
"2007/2008","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","29000","","","","0"
"2008/2009","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","29000","","","","0"
"2009/2010","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","29000","","","","0"
"2010/2011","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","34000","","","","0"
"2011/2012","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","35000","","","","0"
"2012/2013","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","41500","","","","0"
"2013/2014","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","44600","","","","0"
"2014/2015","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","48860","","","","0"
"2015/2016","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","49860","","","","0"
"2016/2017","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","52500","","","","0"
"2017/2018","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","53818","","","","0"
"2018/2019","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","55328","","","","0"
"2019/2020","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","","..","","","0"
"2020/2021","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","","..","","","0"
"2021/2022","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","","..","","","0"
"2022/2023","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","","..","","","0"
"2023/2024","Saskatchewan","2016A000247","Executive MBA","Current dollars","75","units","0","v62427916","9.7","","..","","","0"
"2007/2008","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","18100","","","","0"
"2008/2009","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","35570","","","","0"
"2009/2010","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","20635","","","","0"
"2010/2011","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","11526","","","","0"
"2011/2012","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","11323","","","","0"
"2012/2013","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","17152","","","","0"
"2013/2014","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","17901","","","","0"
"2014/2015","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","18893","","","","0"
"2015/2016","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","18211","","","","0"
"2016/2017","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","19524","","","","0"
"2017/2018","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","21976","","","","0"
"2018/2019","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","21910","","","","0"
"2019/2020","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","24034","","","","0"
"2020/2021","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","22926","","","","0"
"2021/2022","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","17609","","","","0"
"2022/2023","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","18227","","","","0"
"2023/2024","Saskatchewan","2016A000247","Regular MBA","Current dollars","75","units","0","v62427917","9.8","18959","","","","0"
"2006/2007","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","2088","","","","0"
"2007/2008","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","2489","","","","0"
"2008/2009","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","2074","","","","0"
"2009/2010","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","2233","","","","0"
"2010/2011","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","2528","","","","0"
"2011/2012","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","3115","","","","0"
"2012/2013","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","3750","","","","0"
"2013/2014","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","4015","","","","0"
"2014/2015","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","4075","","","","0"
"2015/2016","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","4209","","","","0"
"2016/2017","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","4491","","","","0"
"2017/2018","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","4579","","","","0"
"2018/2019","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","4941","","","","0"
"2019/2020","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","5013","","","","0"
"2020/2021","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","5132","","","","0"
"2021/2022","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","5964","","","","0"
"2022/2023","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","5407","","","","0"
"2023/2024","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427918","9.9","5998","","","","0"
"2006/2007","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","2362","","","","0"
"2007/2008","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","4025","","","","0"
"2008/2009","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","2306","","","","0"
"2009/2010","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","2668","","","","0"
"2010/2011","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","3503","","","","0"
"2011/2012","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","4018","","","","0"
"2012/2013","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","4230","","","","0"
"2013/2014","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","4712","","","","0"
"2014/2015","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","4873","","","","0"
"2015/2016","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","5513","","","","0"
"2016/2017","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","5784","","","","0"
"2017/2018","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","5771","","","","0"
"2018/2019","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","5982","","","","0"
"2019/2020","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","6289","","","","0"
"2020/2021","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","6599","","","","0"
"2021/2022","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","8316","","","","0"
"2022/2023","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","8079","","","","0"
"2023/2024","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427905","9.10","8573","","","","0"
"2006/2007","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","2452","","","","0"
"2007/2008","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","4844","","","","0"
"2008/2009","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","2429","","","","0"
"2009/2010","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","2793","","","","0"
"2010/2011","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","3783","","","","0"
"2011/2012","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","4278","","","","0"
"2012/2013","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","4318","","","","0"
"2013/2014","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","4788","","","","0"
"2014/2015","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","5640","","","","0"
"2015/2016","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","6239","","","","0"
"2016/2017","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","6764","","","","0"
"2017/2018","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","6907","","","","0"
"2018/2019","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","7307","","","","0"
"2019/2020","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","7312","","","","0"
"2020/2021","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","7225","","","","0"
"2021/2022","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","8026","","","","0"
"2022/2023","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","9214","","","","0"
"2023/2024","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427906","9.11","10566","","","","0"
"2018/2019","Saskatchewan","2016A000247","Architecture","Current dollars","75","units","0","v1073542472","9.12","","..","","","0"
"2019/2020","Saskatchewan","2016A000247","Architecture","Current dollars","75","units","0","v1073542472","9.12","","..","","","0"
"2020/2021","Saskatchewan","2016A000247","Architecture","Current dollars","75","units","0","v1073542472","9.12","","..","","","0"
"2021/2022","Saskatchewan","2016A000247","Architecture","Current dollars","75","units","0","v1073542472","9.12","","..","","","0"
"2022/2023","Saskatchewan","2016A000247","Architecture","Current dollars","75","units","0","v1073542472","9.12","","..","","","0"
"2023/2024","Saskatchewan","2016A000247","Architecture","Current dollars","75","units","0","v1073542472","9.12","","..","","","0"
"2006/2007","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","2000","","","","0"
"2007/2008","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","2000","","","","0"
"2008/2009","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","2000","","","","0"
"2009/2010","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","2060","","","","0"
"2010/2011","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","2142","","","","0"
"2011/2012","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","2758","","","","0"
"2012/2013","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","4242","","","","0"
"2013/2014","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","3585","","","","0"
"2014/2015","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","3730","","","","0"
"2015/2016","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","3804","","","","0"
"2016/2017","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","3900","","","","0"
"2017/2018","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","3939","","","","0"
"2018/2019","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","4358","","","","0"
"2019/2020","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","4487","","","","0"
"2020/2021","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","4487","","","","0"
"2021/2022","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","5397","","","","0"
"2022/2023","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","4698","","","","0"
"2023/2024","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427907","9.13","5610","","","","0"
"2018/2019","Saskatchewan","2016A000247","Dentistry","Current dollars","75","units","0","v1073542473","9.14","","..","","","0"
"2019/2020","Saskatchewan","2016A000247","Dentistry","Current dollars","75","units","0","v1073542473","9.14","","..","","","0"
"2020/2021","Saskatchewan","2016A000247","Dentistry","Current dollars","75","units","0","v1073542473","9.14","","..","","","0"
"2021/2022","Saskatchewan","2016A000247","Dentistry","Current dollars","75","units","0","v1073542473","9.14","","..","","","0"
"2022/2023","Saskatchewan","2016A000247","Dentistry","Current dollars","75","units","0","v1073542473","9.14","","..","","","0"
"2023/2024","Saskatchewan","2016A000247","Dentistry","Current dollars","75","units","0","v1073542473","9.14","","..","","","0"
"2006/2007","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","2000","","","","0"
"2007/2008","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","2000","","","","0"
"2008/2009","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2009/2010","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2010/2011","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2011/2012","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2012/2013","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2013/2014","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2014/2015","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2015/2016","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2016/2017","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2017/2018","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2018/2019","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2019/2020","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2020/2021","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2021/2022","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2022/2023","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2023/2024","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427908","9.15","","..","","","0"
"2012/2013","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","3447","","","","0"
"2013/2014","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","3585","","","","0"
"2014/2015","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","3730","","","","0"
"2015/2016","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","3804","","","","0"
"2016/2017","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","3900","","","","0"
"2017/2018","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","3939","","","","0"
"2018/2019","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","4358","","","","0"
"2019/2020","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","4487","","","","0"
"2020/2021","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","4487","","","","0"
"2021/2022","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","5397","","","","0"
"2022/2023","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","4698","","","","0"
"2023/2024","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v73953256","9.16","5343","","","","0"
"2013/2014","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v88837660","9.17","3585","","","","0"
"2014/2015","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v88837660","9.17","3730","","","","0"
"2015/2016","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v88837660","9.17","3804","","","","0"
"2016/2017","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v88837660","9.17","3900","","","","0"
"2017/2018","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v88837660","9.17","3939","","","","0"
"2018/2019","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v88837660","9.17","4358","","","","0"
"2019/2020","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v88837660","9.17","4487","","","","0"
"2020/2021","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v88837660","9.17","4487","","","","0"
"2021/2022","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v88837660","9.17","5397","","","","0"
"2022/2023","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v88837660","9.17","4698","","","","0"
"2023/2024","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v88837660","9.17","5343","","","","0"
"2007/2008","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","2072","","","","0"
"2008/2009","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","3140","","","","0"
"2009/2010","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","3240","","","","0"
"2010/2011","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","3975","","","","0"
"2011/2012","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","3587","","","","0"
"2012/2013","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","3447","","","","0"
"2013/2014","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","3585","","","","0"
"2014/2015","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","3730","","","","0"
"2015/2016","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","3804","","","","0"
"2016/2017","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","3900","","","","0"
"2017/2018","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","3939","","","","0"
"2018/2019","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","4358","","","","0"
"2019/2020","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","4487","","","","0"
"2020/2021","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","4487","","","","0"
"2021/2022","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","5397","","","","0"
"2022/2023","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","4698","","","","0"
"2023/2024","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427909","9.18","5343","","","","0"
"2018/2019","Saskatchewan","2016A000247","Optometry","Current dollars","75","units","0","v1073542474","9.22","","..","","","0"
"2019/2020","Saskatchewan","2016A000247","Optometry","Current dollars","75","units","0","v1073542474","9.22","","..","","","0"
"2020/2021","Saskatchewan","2016A000247","Optometry","Current dollars","75","units","0","v1073542474","9.22","","..","","","0"
"2021/2022","Saskatchewan","2016A000247","Optometry","Current dollars","75","units","0","v1073542474","9.22","","..","","","0"
"2022/2023","Saskatchewan","2016A000247","Optometry","Current dollars","75","units","0","v1073542474","9.22","","..","","","0"
"2023/2024","Saskatchewan","2016A000247","Optometry","Current dollars","75","units","0","v1073542474","9.22","","..","","","0"
"2006/2007","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","5626","","","","0"
"2007/2008","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","","..","","","0"
"2008/2009","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","3805","","","","0"
"2009/2010","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","9713","","","","0"
"2010/2011","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","10649","","","","0"
"2011/2012","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","4776","","","","0"
"2012/2013","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","18277","","","","0"
"2013/2014","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","8721","","","","0"
"2014/2015","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","8965","","","","0"
"2015/2016","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","9315","","","","0"
"2016/2017","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","9665","","","","0"
"2017/2018","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","5484","","","","0"
"2018/2019","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","12037","","","","0"
"2019/2020","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","12865","","","","0"
"2020/2021","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","12730","","","","0"
"2021/2022","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","16948","","","","0"
"2022/2023","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","19657","","","","0"
"2023/2024","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427910","9.19","22961","","","","0"
"2019/2020","Saskatchewan","2016A000247","Personal, protective and transportation services","Current dollars","75","units","0","v1210490563","9.20","","..","","","0"
"2020/2021","Saskatchewan","2016A000247","Personal, protective and transportation services","Current dollars","75","units","0","v1210490563","9.20","","..","","","0"
"2021/2022","Saskatchewan","2016A000247","Personal, protective and transportation services","Current dollars","75","units","0","v1210490563","9.20","","..","","","0"
"2022/2023","Saskatchewan","2016A000247","Personal, protective and transportation services","Current dollars","75","units","0","v1210490563","9.20","","..","","","0"
"2023/2024","Saskatchewan","2016A000247","Personal, protective and transportation services","Current dollars","75","units","0","v1210490563","9.20","","..","","","0"
"2006/2007","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","9670","","","","0"
"2007/2008","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","11264","","","","0"
"2008/2009","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","9324","","","","0"
"2009/2010","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","9272","","","","0"
"2010/2011","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","9408","","","","0"
"2011/2012","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","9439","","","","0"
"2012/2013","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","9481","","","","0"
"2013/2014","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","9570","","","","0"
"2014/2015","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","9748","","","","0"
"2015/2016","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","8993","","","","0"
"2016/2017","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","9127","","","","0"
"2017/2018","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","11655","","","","0"
"2018/2019","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","13415","","","","0"
"2019/2020","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","11295","","","","0"
"2020/2021","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","14851","","","","0"
"2021/2022","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","15146","","","","0"
"2022/2023","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","16909","","","","0"
"2023/2024","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414744","10.21","18018","","","","0"
"2006/2007","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","9460","","","","0"
"2007/2008","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","9202","","","","0"
"2008/2009","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","9309","","","","0"
"2009/2010","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","9672","","","","0"
"2010/2011","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","9817","","","","0"
